[2026-07-07T06:29:42.329Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=localhost&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → pending (?ms, ?B)
[2026-07-07T06:29:42.521Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&rl=&if=false&ts=1783405782519&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783405782324&coo=false&expv2[0]=pl1&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=ct1&expv2[6]=hf1&rqm=GET → 200 (20ms, 19B)
[2026-07-07T06:29:47.592Z] GET https://www.google.com/recaptcha/api.js?render=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm → 200 (1ms, 1035B)
[2026-07-07T06:29:47.594Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (33ms, -889B)
[2026-07-07T06:29:47.704Z] GET https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LcIxO8sAAAAAKcaeJOtScQGH8zWW6ttbAt9hRxm&co=aHR0cDovL2xvY2FsaG9zdDo4OTAx&hl=en&v=TnA7HacJFoBWt9hnlunBlYfK&size=invisible&anchor-ms=20000&execute-ms=30000&cb=1ksdwxxw6ixh → 200 (20ms, 2199B)
[2026-07-07T06:29:47.729Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/styles__ltr.css → 200 (19ms, 42395B)
[2026-07-07T06:29:47.729Z] GET https://www.gstatic.com/recaptcha/releases/TnA7HacJFoBWt9hnlunBlYfK/recaptcha__en.js → 200 (34ms, -889B)
[2026-07-07T06:29:47.840Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (9ms, 2252B)
[2026-07-07T06:29:47.840Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (20ms, 34700B)
[2026-07-07T06:30:31.695Z] GET http://localhost:8901/index.html → 200 (2ms, ?B)
[2026-07-07T06:30:31.707Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405781887&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=0&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115616985~115938465~115938468~119027224~119576881~119576885~119576891~119576895~119793974&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&en=user_engagement&_et=49465&tfd=49895 → pending (?ms, ?B)
[2026-07-07T06:30:31.708Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405781887&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=0&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115616985%7E115938465%7E115938468%7E119027224%7E119576881%7E119576885%7E119576891%7E119576895%7E119793974&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dt=PropertySG+%7C+Singapore+Property+Agent+%E2%80%94+HDB%2C+Condo+%26+Landed&en=user_engagement&_et=49465&tfd=49895&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:30:31.713Z] GET http://localhost:8901/joetay-social-preview-1280.webp → 200 (?ms, -189B)
[2026-07-07T06:30:31.713Z] GET https://assets.calendly.com/assets/external/widget.css → 200 (1ms, -1036B)
[2026-07-07T06:30:31.714Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (?ms, -586B)
[2026-07-07T06:30:31.715Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700;9..144,800&display=swap → 200 (?ms, -698B)
[2026-07-07T06:30:31.715Z] GET http://localhost:8901/js/recaptcha-helper.js → 304 (1ms, ?B)
[2026-07-07T06:30:31.715Z] GET http://localhost:8901/assets/conversion-tracking.js → 200 (?ms, -193B)
[2026-07-07T06:30:31.750Z] GET http://localhost:8901/valuation.html → 200 (?ms, ?B)
[2026-07-07T06:30:31.848Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (2ms, -814B)
[2026-07-07T06:30:31.851Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -812B)
[2026-07-07T06:30:31.888Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (1ms, -3951B)
[2026-07-07T06:30:31.901Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=localhost&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → 200 (?ms, -3914B)
[2026-07-07T06:30:31.904Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&rl=&if=false&ts=1783405831901&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783405831892&coo=false&expv2[0]=pl1&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=im0&expv2[6]=hf1&rqm=GET → 200 (9ms, 19B)
[2026-07-07T06:30:34.084Z] GET http://localhost:8901/index.html → 200 (2ms, ?B)
[2026-07-07T06:30:34.094Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405831714&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=9&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&tag_exp=115938466~115938469~119027224~119576881~119576885~119576891~119576895~119793972&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&_s=1&tfd=2397 → pending (?ms, ?B)
[2026-07-07T06:30:34.095Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405831714&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=9&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&tag_exp=115938466%7E115938469%7E119027224%7E119576881%7E119576885%7E119576891%7E119576895%7E119793972&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dt=PropertySG+%7C+Singapore+Property+Agent+%E2%80%94+HDB%2C+Condo+%26+Landed&_s=1&tfd=2397&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:30:34.102Z] GET http://localhost:8901/joetay-social-preview-1280.webp → 200 (?ms, -189B)
[2026-07-07T06:30:34.102Z] GET https://assets.calendly.com/assets/external/widget.css → 200 (?ms, -1036B)
[2026-07-07T06:30:34.103Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (?ms, -586B)
[2026-07-07T06:30:34.103Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700;9..144,800&display=swap → 200 (?ms, -698B)
[2026-07-07T06:30:34.104Z] GET http://localhost:8901/js/recaptcha-helper.js → 200 (?ms, -193B)
[2026-07-07T06:30:34.104Z] GET http://localhost:8901/assets/conversion-tracking.js → 200 (?ms, -193B)
[2026-07-07T06:30:34.130Z] GET http://localhost:8901/valuation.html → 200 (?ms, -188B)
[2026-07-07T06:30:34.222Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (1ms, -814B)
[2026-07-07T06:30:34.223Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -812B)
[2026-07-07T06:30:34.253Z] GET https://www.googletagmanager.com/a?v=3&t=l&pid=298116752&rv=6711&tag_exp=115938466~115938469~118395335~119027224~119576881~119576885~119576891~119576895&u=AAAAAAAAAAAAACCA&h=Ag&gtm=45Pe6711v9250883561za200zd9250883561&ccid=250883561&cid=GT-KVFDZD5V&l=L16.Y98.B12.E15.I55.TC19.HTC0.C2~gtm.init_consent.S0.V0.E13~gtm.init.S0.V0.E14.TS5ogtautoevents.TI6.TE0.TS5ogt1pdatav2.TI8.TE0.TS5ccdgafirst.TI24.TE0.TS5setproductsettings.TI23.TE0.TS5ccdgaregscope.TI22.TE0.TS5ccdemdownload.TI21.TE0.TS5ccdemform.TI20.TE0.TS5ccdemoutboundclick.TI19.TE0.TS5ccdempageview.TI18.TE0.TS5ccdemscroll.TI17.TE0.TS5ccdemsitesearch.TI16.TE0.TS5ccdemvideo.TI15.TE0.TS5ogteventcreate.TI13.TE0.TS5ccdautoredact.TI11.TE0.TS5ccdconversionmarking.TI14.TE9.TS5ogteventcreate.TI12.TE9.TS5ccdgaadslink.TI10.TE9.TS5ccdgalast.TI9.TE9~gtm.js.S0.V0.E9.TS5gct.TI4.TE0~gtm.dom.S0.V0.E1~gtm.load.S0.V0.E0~GA149 → 200 (14ms, 11B)
[2026-07-07T06:30:34.259Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (?ms, -3951B)
[2026-07-07T06:30:34.264Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=localhost&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → 200 (?ms, -3914B)
[2026-07-07T06:30:34.265Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&rl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&if=false&ts=1783405834264&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783405834262&coo=false&expv2[0]=pl1&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=ct1&expv2[6]=hf1&rqm=GET → 200 (6ms, 16B)
[2026-07-07T06:30:36.312Z] GET http://localhost:8901/index.html → 200 (1ms, ?B)
[2026-07-07T06:30:36.320Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405834100&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=0&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&tag_exp=115938466~115938469~118395335~119027224~119576881~119576885~119576891~119576895&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dr=http%3A%2F%2Flocalhost%3A8901%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&_s=1&tfd=2235 → pending (?ms, ?B)
[2026-07-07T06:30:36.320Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405834100&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAAQC&are=1&cid=1871628784.1783405782&frm=0&pscdl=noapi&rcb=0&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&tag_exp=115938466%7E115938469%7E118395335%7E119027224%7E119576881%7E119576885%7E119576891%7E119576895&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dr=http%3A%2F%2Flocalhost%3A8901%2Findex.html&dt=PropertySG+%7C+Singapore+Property+Agent+%E2%80%94+HDB%2C+Condo+%26+Landed&_s=1&tfd=2235&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:30:36.328Z] GET http://localhost:8901/joetay-social-preview-1280.webp → 200 (?ms, -189B)
[2026-07-07T06:30:36.328Z] GET https://assets.calendly.com/assets/external/widget.css → 200 (?ms, -1036B)
[2026-07-07T06:30:36.329Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (?ms, -586B)
[2026-07-07T06:30:36.329Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:ital,opsz,wght@0,9..40,300;0,9..40,400;0,9..40,500;0,9..40,600;0,9..40,700&family=Fraunces:opsz,wght@9..144,500;9..144,600;9..144,700;9..144,800&display=swap → 200 (?ms, -698B)
[2026-07-07T06:30:36.329Z] GET http://localhost:8901/js/recaptcha-helper.js → 200 (?ms, -193B)
[2026-07-07T06:30:36.329Z] GET http://localhost:8901/assets/conversion-tracking.js → 200 (1ms, -193B)
[2026-07-07T06:30:36.356Z] GET http://localhost:8901/valuation.html → 200 (?ms, -188B)
[2026-07-07T06:30:36.461Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHTWEBlw.woff2 → 200 (?ms, -814B)
[2026-07-07T06:30:36.462Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -812B)
[2026-07-07T06:30:36.478Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (?ms, -3951B)
[2026-07-07T06:30:36.483Z] GET https://connect.facebook.net/signals/config/3279494272146114?v=2.9.349&r=stable&domain=localhost&hme=f29d86973612db0f0627890a64bdc8c47b471189050b33f2680b7d76997afc9a&ex_m=107%2C208%2C158%2C22%2C73%2C74%2C149%2C69%2C68%2C11%2C167%2C93%2C16%2C141%2C130%2C39%2C76%2C81%2C137%2C163%2C169%2C8%2C4%2C5%2C7%2C6%2C3%2C94%2C104%2C170%2C175%2C222%2C30%2C75%2C234%2C233%2C232%2C23%2C33%2C55%2C106%2C61%2C10%2C64%2C100%2C101%2C102%2C108%2C133%2C31%2C29%2C135%2C136%2C132%2C131%2C159%2C77%2C162%2C160%2C161%2C50%2C60%2C126%2C15%2C166%2C45%2C279%2C280%2C278%2C26%2C27%2C28%2C48%2C150%2C78%2C115%2C18%2C20%2C44%2C40%2C42%2C41%2C86%2C95%2C99%2C113%2C148%2C151%2C46%2C114%2C24%2C21%2C122%2C70%2C36%2C153%2C152%2C154%2C145%2C143%2C25%2C35%2C59%2C112%2C165%2C71%2C17%2C156%2C117%2C84%2C67%2C19%2C88%2C89%2C119%2C87%2C139%2C138%2C142%2C164%2C34%2C293%2C309%2C215%2C204%2C62%2C205%2C203%2C312%2C303%2C52%2C216%2C110%2C134%2C83%2C124%2C54%2C47%2C49%2C116%2C123%2C129%2C128%2C58%2C65%2C63%2C155%2C79%2C80%2C118%2C37%2C32%2C53%2C56%2C103%2C168%2C1%2C127%2C14%2C125%2C12%2C2%2C57%2C96%2C66%2C121%2C92%2C91%2C171%2C172%2C97%2C98%2C9%2C105%2C51%2C146%2C90%2C82%2C72%2C120%2C109%2C43%2C147%2C0%2C85%2C140%2C144%2C157%2C38%2C111%2C13%2C173 → 200 (?ms, -3914B)
[2026-07-07T06:30:36.487Z] GET https://www.facebook.com/tr/?id=3279494272146114&ev=PageView&dl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&rl=http%3A%2F%2Flocalhost%3A8901%2Findex.html&if=false&ts=1783405836483&iw=false&sw=1280&sh=800&v=2.9.349&r=stable&ec=0&o=156&it=1783405836481&coo=false&expv2[0]=pl0&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=im1&expv2[6]=hf1&rqm=GET → 200 (312ms, 16B)
[2026-07-07T06:30:41.476Z] POST https://analytics.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405836326&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAACQC&are=1&cid=1871628784.1783405782&frm=0&ibt=1&ngs=1&pscdl=noapi&rcb=13&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938465~115938469~118826210~119027224~119576881~119576885~119576891~119576895~119793973&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dr=http%3A%2F%2Flocalhost%3A8901%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&en=page_view&_ee=1&tfd=5165 → 204 (16ms, ?B)
[2026-07-07T06:31:00.852Z] GET http://localhost:8901/neighbour-prices/index.html → 200 (2ms, 26421B)
[2026-07-07T06:31:00.862Z] POST https://analytics.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405836326&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAACQC&are=1&cid=1871628784.1783405782&frm=0&ibt=1&ngs=1&pscdl=noapi&rcb=13&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115616985~115938465~115938469~118826210~119027224~119576881~119576885~119576891~119576895~119793973&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dr=http%3A%2F%2Flocalhost%3A8901%2Findex.html&dt=PropertySG%20%7C%20Singapore%20Property%20Agent%20%E2%80%94%20HDB%2C%20Condo%20%26%20Landed&en=user_engagement&_et=24381&tfd=24550 → pending (?ms, ?B)
[2026-07-07T06:31:00.862Z] GET https://www.google.com.sg/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&ngs=1&ibt=1&tid=G-1YQE8JN66P&cid=1871628784.1783405782&gtm=45Pe6711v9250883561za200zd9250883561&rcb=13&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=115616985~115938465~115938469~118826210~119027224~119576881~119576885~119576891~119576895~119793973&z=98582394 → pending (?ms, ?B)
[2026-07-07T06:31:00.862Z] POST https://www.google.com/g/collect?v=2&tid=G-1YQE8JN66P&gtm=45Pe6711v9250883561za200zd9250883561&_p=1783405836326&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAACQC&are=1&cid=1871628784.1783405782&frm=0&ibt=1&ngs=1&pscdl=noapi&rcb=13&sr=1280x800&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.7.7&uaw=0&ul=en-us&_s=2&tag_exp=115616985%7E115938465%7E115938469%7E118826210%7E119027224%7E119576881%7E119576885%7E119576891%7E119576895%7E119793973&sid=1783405782&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2Findex.html&dr=http%3A%2F%2Flocalhost%3A8901%2Findex.html&dt=PropertySG+%7C+Singapore+Property+Agent+%E2%80%94+HDB%2C+Condo+%26+Landed&en=user_engagement&_et=24381&tfd=24550&gaf=1 → pending (?ms, ?B)
[2026-07-07T06:31:00.865Z] GET https://fonts.googleapis.com/css2?family=DM+Sans:wght@400;500;600;700&family=Fraunces:opsz,wght@9..144,600;9..144,700&display=swap → 200 (30ms, 669B)
[2026-07-07T06:31:00.865Z] GET https://www.googletagmanager.com/gtag/js?id=GT-KVFDZD5V → 200 (4ms, -586B)
[2026-07-07T06:31:00.870Z] GET http://localhost:8901/assets/conversion-tracking.js → 200 (?ms, -193B)
[2026-07-07T06:31:00.902Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -812B)
[2026-07-07T06:31:00.902Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Yp2ywxg089UriI5-g4vlH9VoD8Cmcqbu0-K6z9mXg.woff2 → 200 (17ms, 37012B)
